image_id,nucleus_id,area,perimeter,circularity,eccentricity,compactness,image_class
395,419,86.185,4.4115,0.5565,0.8872,0.5565,HSIL
395,420,96.44,4.5443,0.5869,0.9161,0.5869,HSIL
395,421,94.2,4.4457,0.5989,0.8445,0.5989,HSIL
395,422,77.56,4.1988,0.5528,0.8811,0.5528,HSIL
395,423,71.43,6.4433,0.2162,0.5439,0.2162,HSIL
395,424,97.45,4.1931,0.6965,0.9306,0.6965,HSIL
395,425,98.01,3.96,0.7854,-1.0,0.7854,HSIL
395,426,98.01,3.96,0.7854,-1.0,0.7854,HSIL
395,427,98.01,3.96,0.7854,-1.0,0.7854,HSIL
395,428,98.01,3.96,0.7854,-1.0,0.7854,HSIL
395,429,31.45,3.9571,0.2524,0.7474,0.2524,Negative for intraepithelial lesion
395,430,32.555,4.3726,0.214,0.6929,0.214,Negative for intraepithelial lesion
395,431,19.135,3.1689,0.2394,0.9052,0.2394,LSIL
395,432,63.72,6.8573,0.1703,0.7124,0.1703,LSIL
395,433,96.15,4.4291,0.6159,0.4488,0.6159,LSIL
395,434,59.06,5.1805,0.2765,0.6445,0.2765,LSIL
395,435,95.7,4.5408,0.5832,0.729,0.5832,LSIL
395,436,95.96,4.7091,0.5438,0.7148,0.5438,LSIL
395,437,70.225,4.2992,0.4774,0.6954,0.4774,LSIL
395,438,77.535,4.5324,0.4743,0.7332,0.4743,LSIL
395,439,98.01,3.96,0.7854,-1.0,0.7854,LSIL
395,440,43.365,7.6468,0.0932,0.8069,0.0932,LSIL
395,441,21.755,6.2577,0.0698,0.8322,0.0698,LSIL
394,442,77.695,4.5932,0.4628,0.6803,0.4628,Negative for intraepithelial lesion
394,443,89.33,4.5485,0.5426,0.8677,0.5426,Negative for intraepithelial lesion
394,444,11.73,2.8728,0.1786,0.8099,0.1786,Negative for intraepithelial lesion
394,445,84.175,6.0601,0.288,0.1432,0.288,Negative for intraepithelial lesion
394,446,89.79,3.9691,0.7162,0.5473,0.7162,Negative for intraepithelial lesion
394,447,96.56,4.4994,0.5994,0.6157,0.5994,Negative for intraepithelial lesion
394,448,48.89,5.7971,0.1828,0.798,0.1828,HSIL
394,449,92.465,5.2392,0.4233,0.8259,0.4233,HSIL
394,450,92.2,5.7831,0.3464,0.8352,0.3464,HSIL
394,451,73.48,6.3868,0.2264,0.642,0.2264,HSIL
394,452,86.82,7.0482,0.2196,0.7309,0.2196,HSIL
394,453,97.35,4.1228,0.7197,0.955,0.7197,HSIL
394,454,64.2,6.7082,0.1793,0.6743,0.1793,HSIL
394,455,88.39,4.7071,0.5013,0.6823,0.5013,HSIL
394,456,94.895,4.5847,0.5673,0.6972,0.5673,HSIL
394,457,60.245,3.6047,0.5826,0.7783,0.5826,HSIL
394,458,94.51,4.7891,0.5178,0.711,0.5178,HSIL
394,459,97.785,4.0873,0.7356,0.9704,0.7356,HSIL
394,460,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,461,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,462,97.93,4.0083,0.766,0.9678,0.766,HSIL
394,463,71.315,4.411,0.4606,0.8424,0.4606,HSIL
394,464,89.77,4.1857,0.6439,0.6927,0.6439,HSIL
394,465,85.68,4.4471,0.5444,0.7339,0.5444,HSIL
394,466,62.925,5.0643,0.3083,0.7333,0.3083,HSIL
394,467,95.055,5.0227,0.4735,0.6385,0.4735,HSIL
394,468,52.57,5.0605,0.258,0.8736,0.258,HSIL
394,469,91.02,5.5602,0.37,0.5766,0.37,HSIL
394,470,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,471,96.095,3.9356,0.7796,0.8231,0.7796,HSIL
394,472,91.755,6.2338,0.2967,0.55,0.2967,HSIL
394,473,89.09,6.0162,0.3093,0.6963,0.3093,HSIL
394,474,86.27,6.5191,0.2551,0.9769,0.2551,HSIL
394,475,49.475,5.1049,0.2386,0.8602,0.2386,HSIL
394,476,60.91,5.5591,0.2477,0.7492,0.2477,HSIL
394,477,80.19,5.0597,0.3936,0.7663,0.3936,HSIL
394,478,96.075,4.3053,0.6514,0.7337,0.6514,HSIL
394,479,97.94,3.9883,0.7737,0.9778,0.7737,HSIL
394,480,75.65,5.5439,0.3093,0.558,0.3093,HSIL
394,481,64.795,5.0869,0.3147,0.5578,0.3147,HSIL
394,482,97.88,4.0166,0.7624,0.9401,0.7624,HSIL
394,483,88.97,5.4514,0.3762,0.5558,0.3762,HSIL
394,484,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,485,66.105,4.5324,0.4044,0.7573,0.4044,HSIL
394,486,70.66,3.7174,0.6425,0.965,0.6425,HSIL
394,487,97.975,3.9824,0.7763,0.9851,0.7763,HSIL
394,488,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,489,81.255,3.9964,0.6393,0.5806,0.6393,HSIL
394,490,54.845,3.1612,0.6897,0.7543,0.6897,HSIL
394,491,81.935,5.6635,0.321,0.5722,0.321,HSIL
394,492,97.705,3.979,0.7755,0.9099,0.7755,HSIL
394,493,97.49,3.9814,0.7728,0.7841,0.7728,HSIL
394,494,95.87,4.5905,0.5717,0.7975,0.5717,HSIL
394,495,96.715,4.3453,0.6437,0.4555,0.6437,HSIL
394,496,88.635,5.0421,0.4381,0.6165,0.4381,HSIL
394,497,69.445,5.7835,0.2609,0.5456,0.2609,HSIL
394,498,93.875,5.0412,0.4642,0.5856,0.4642,HSIL
394,499,94.19,4.316,0.6354,0.6298,0.6354,HSIL
394,500,94.155,4.893,0.4942,0.8986,0.4942,HSIL
394,501,84.62,5.3251,0.375,0.9385,0.375,HSIL
394,502,90.555,4.4984,0.5623,0.7411,0.5623,HSIL
394,503,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,504,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,505,92.89,6.1714,0.3065,0.9399,0.3065,HSIL
394,506,76.04,8.6387,0.128,0.2482,0.128,HSIL
394,507,97.855,3.999,0.7689,0.9824,0.7689,HSIL
394,508,94.86,3.9063,0.7812,0.6587,0.7812,HSIL
394,509,58.12,3.652,0.5476,0.8918,0.5476,HSIL
394,510,82.1,5.0202,0.4094,0.5995,0.4094,HSIL
394,511,90.63,5.2734,0.4095,0.8285,0.4095,HSIL
394,512,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,513,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,514,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,515,97.645,3.939,0.7908,0.8492,0.7908,HSIL
394,516,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,517,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,518,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,519,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,520,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,521,97.175,4.2804,0.6665,0.9367,0.6665,HSIL
394,522,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,523,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,524,97.975,3.9824,0.7763,0.9855,0.7763,HSIL
394,525,98.01,3.96,0.7854,-1.0,0.7854,HSIL
394,526,98.01,3.96,0.7854,-1.0,0.7854,HSIL
393,527,16.43,4.2502,0.1143,0.3371,0.1143,LSIL
393,528,36.015,2.6607,0.6393,0.663,0.6393,LSIL
393,529,46.495,4.0775,0.3514,0.8726,0.3514,LSIL
393,530,6.99,1.0325,0.8239,0.4223,0.8239,Negative for intraepithelial lesion
393,531,4.99,0.9408,0.7084,0.5934,0.7084,Negative for intraepithelial lesion
393,532,2.98,0.6628,0.8523,0.5401,0.8523,Negative for intraepithelial lesion
393,533,5.64,0.9525,0.7811,0.7601,0.7811,Negative for intraepithelial lesion
393,534,5.86,0.9594,0.8,0.4174,0.8,Negative for intraepithelial lesion
393,535,6.335,1.0667,0.6996,0.7631,0.6996,Negative for intraepithelial lesion
392,536,44.555,3.6689,0.4159,0.5718,0.4159,LSIL
392,537,43.595,3.7126,0.3975,0.7433,0.3975,LSIL
392,538,40.35,3.1231,0.5199,0.8718,0.5199,LSIL
392,539,52.6,4.1811,0.3781,0.8416,0.3781,LSIL
392,540,53.345,3.8835,0.4445,0.4291,0.4445,LSIL
392,541,38.21,2.6368,0.6906,0.6757,0.6906,LSIL
392,542,10.215,1.2881,0.7736,0.7165,0.7736,Negative for intraepithelial lesion
392,543,7.64,1.0691,0.8399,0.5698,0.8399,Negative for intraepithelial lesion
392,544,5.78,1.0208,0.697,0.8655,0.697,Negative for intraepithelial lesion
392,545,10.15,1.2423,0.8265,0.6311,0.8265,Negative for intraepithelial lesion
392,546,10.325,1.2315,0.8555,0.3998,0.8555,Negative for intraepithelial lesion
392,547,8.615,1.1233,0.858,0.4815,0.858,Negative for intraepithelial lesion
392,548,7.88,1.1125,0.8,0.7371,0.8,Negative for intraepithelial lesion
392,549,6.98,1.0325,0.8227,0.6571,0.8227,Negative for intraepithelial lesion
392,550,7.985,1.1515,0.7567,0.6744,0.7567,Negative for intraepithelial lesion
392,551,4.91,1.0725,0.5364,0.623,0.5364,Negative for intraepithelial lesion
391,552,71.61,5.5219,0.2951,0.6002,0.2951,LSIL
391,553,70.9,4.4894,0.4421,0.8492,0.4421,LSIL
391,554,90.825,5.4255,0.3877,0.6235,0.3877,LSIL
391,555,72.87,4.8679,0.3864,0.9642,0.3864,LSIL
391,556,72.535,6.1175,0.2436,0.5467,0.2436,LSIL
391,557,55.695,5.5809,0.2247,0.7319,0.2247,LSIL
391,558,71.145,4.3104,0.4812,0.7471,0.4812,LSIL
391,559,71.45,6.3042,0.2259,0.6727,0.2259,LSIL
391,560,9.635,1.5295,0.5175,0.8495,0.5175,Negative for intraepithelial lesion
391,561,10.34,1.8237,0.3907,0.8422,0.3907,Negative for intraepithelial lesion
391,562,6.175,1.2515,0.4954,0.7238,0.4954,Negative for intraepithelial lesion
391,563,5.845,1.1881,0.5203,0.9254,0.5203,Negative for intraepithelial lesion
391,564,9.425,1.3247,0.6749,0.7114,0.6749,Negative for intraepithelial lesion
391,565,7.53,1.6554,0.3453,0.8339,0.3453,Negative for intraepithelial lesion
391,566,14.115,2.6387,0.2548,0.8731,0.2548,Negative for intraepithelial lesion
391,567,11.81,2.2182,0.3016,0.698,0.3016,Negative for intraepithelial lesion
391,568,17.44,4.1853,0.1251,0.7913,0.1251,Negative for intraepithelial lesion
391,569,10.805,1.8978,0.377,0.8826,0.377,Negative for intraepithelial lesion
391,570,8.01,1.1008,0.8306,0.6809,0.8306,Negative for intraepithelial lesion
391,571,17.8,2.3202,0.4155,0.8827,0.4155,Negative for intraepithelial lesion
391,572,19.08,2.4017,0.4157,0.8837,0.4157,Negative for intraepithelial lesion
391,573,6.58,1.0643,0.73,0.7683,0.73,Negative for intraepithelial lesion
391,574,4.65,0.8677,0.7761,0.6794,0.7761,Negative for intraepithelial lesion
391,575,3.55,0.7428,0.8084,0.7004,0.8084,Negative for intraepithelial lesion
391,576,18.2,2.2299,0.4599,0.8562,0.4599,Negative for intraepithelial lesion
391,577,4.035,0.8384,0.7213,0.6865,0.7213,Negative for intraepithelial lesion
391,578,7.19,1.0691,0.7905,0.6782,0.7905,Negative for intraepithelial lesion
391,579,18.29,2.4962,0.3689,0.9176,0.3689,Negative for intraepithelial lesion
391,580,16.365,1.6895,0.7204,0.4994,0.7204,Negative for intraepithelial lesion
391,581,13.835,2.6489,0.2478,0.8245,0.2478,Negative for intraepithelial lesion
391,582,40.7,5.4779,0.1704,0.6844,0.1704,Negative for intraepithelial lesion
391,583,9.245,1.6115,0.4473,0.8652,0.4473,Negative for intraepithelial lesion
391,584,24.155,4.0043,0.1893,0.9435,0.1893,Negative for intraepithelial lesion
391,585,10.64,2.572,0.2021,0.9239,0.2021,Negative for intraepithelial lesion
391,586,15.26,1.7305,0.6403,0.5362,0.6403,Negative for intraepithelial lesion
390,587,18.89,2.1451,0.5159,0.6896,0.5159,HSIL
390,588,29.99,2.3217,0.6992,0.8334,0.6992,HSIL
390,589,69.175,6.9169,0.1817,0.769,0.1817,HSIL
390,590,54.015,5.792,0.2023,0.5183,0.2023,HSIL
390,591,43.57,7.6567,0.0934,0.8091,0.0934,HSIL
390,592,64.86,5.7116,0.2498,0.76,0.2498,HSIL
390,593,79.35,4.7479,0.4423,0.8988,0.4423,HSIL
390,594,84.695,4.6344,0.4955,0.7135,0.4955,HSIL
390,595,91.77,5.0685,0.4489,0.672,0.4489,HSIL
390,596,91.455,4.1501,0.6673,0.7042,0.6673,HSIL
390,597,65.915,4.6807,0.3781,0.7795,0.3781,HSIL
390,598,80.46,4.2257,0.5662,0.8869,0.5662,HSIL
390,599,81.82,4.8699,0.4335,0.7862,0.4335,HSIL
390,600,84.805,4.6027,0.5031,0.6059,0.5031,HSIL
390,601,60.815,4.0392,0.4684,0.8021,0.4684,HSIL
390,602,65.59,4.0251,0.5087,0.7092,0.5087,HSIL
390,603,85.415,5.2055,0.3961,0.6592,0.3961,HSIL
390,604,90.205,5.3104,0.402,0.8635,0.402,HSIL
390,605,48.01,3.5637,0.4751,0.8175,0.4751,HSIL
390,606,82.78,5.5922,0.3326,0.7325,0.3326,HSIL
390,607,84.86,5.1771,0.3979,0.3327,0.3979,HSIL
390,608,46.815,3.7704,0.4138,0.7516,0.4138,HSIL
390,609,95.845,4.795,0.5238,0.8635,0.5238,HSIL
390,610,97.99,3.9683,0.782,0.9849,0.782,HSIL
390,611,98.0,3.9683,0.782,0.9926,0.782,HSIL
390,612,97.63,4.1014,0.7293,0.9776,0.7293,HSIL
390,613,97.39,4.198,0.6945,0.8524,0.6945,HSIL
390,614,97.99,3.9683,0.782,0.9895,0.782,HSIL
390,615,84.555,4.3578,0.5595,0.7866,0.5595,HSIL
390,616,92.005,4.5647,0.5549,0.3612,0.5549,HSIL
390,617,93.47,4.634,0.547,0.2382,0.547,HSIL
390,618,83.155,4.3172,0.5606,0.7198,0.5606,HSIL
390,619,43.6,3.2382,0.5225,0.5874,0.5225,HSIL
390,620,63.055,5.3649,0.2753,0.5709,0.2753,HSIL
390,621,84.07,4.3471,0.559,0.7172,0.559,HSIL
390,622,94.585,5.0675,0.4629,0.7452,0.4629,HSIL
390,623,63.67,4.4699,0.4004,0.6469,0.4004,HSIL
390,624,59.65,8.0755,0.1149,0.4194,0.1149,HSIL
390,625,47.93,5.4648,0.2017,0.2351,0.2017,HSIL
390,626,26.885,5.0823,0.1308,0.5427,0.1308,HSIL
390,627,58.865,4.2655,0.4066,0.7315,0.4066,Negative for intraepithelial lesion
390,628,52.925,3.7744,0.4669,0.3765,0.4669,Negative for intraepithelial lesion
390,629,71.235,4.4289,0.4564,0.9738,0.4564,Negative for intraepithelial lesion
390,630,94.51,5.3548,0.4142,0.6085,0.4142,Negative for intraepithelial lesion
390,631,59.905,3.9061,0.4934,0.9269,0.4934,Negative for intraepithelial lesion
390,632,13.44,1.5071,0.7436,0.5478,0.7436,Negative for intraepithelial lesion
390,633,13.44,1.5071,0.7436,0.5478,0.7436,Negative for intraepithelial lesion
389,634,21.11,2.3299,0.4887,0.8053,0.4887,ASC-H
389,635,42.035,2.971,0.5985,0.7374,0.5985,ASC-H
389,636,70.17,5.0225,0.3496,0.424,0.3496,ASC-H
389,637,82.985,6.8243,0.2239,0.6552,0.2239,ASC-H
389,638,31.835,3.8166,0.2746,0.405,0.2746,ASC-H
389,639,19.225,1.9475,0.637,0.6404,0.637,ASC-H
389,640,52.93,5.293,0.2374,0.6817,0.2374,ASC-H
389,641,81.095,6.3312,0.2542,0.7093,0.2542,ASC-H
389,642,80.715,6.6463,0.2296,0.4886,0.2296,ASC-H
389,643,64.335,8.1377,0.1221,0.8774,0.1221,ASC-H
389,644,85.715,6.4878,0.2559,0.8356,0.2559,ASC-H
389,645,58.265,4.8084,0.3167,0.6345,0.3167,ASC-H
389,646,97.71,3.9731,0.7778,0.8564,0.7778,ASC-H
389,647,92.87,5.0637,0.4551,0.4781,0.4551,ASC-H
389,648,95.585,4.4384,0.6097,0.7096,0.6097,ASC-H
389,649,23.91,4.0039,0.1874,0.7811,0.1874,ASC-H
389,650,66.535,4.7387,0.3723,0.5409,0.3723,ASC-H
389,651,98.01,3.96,0.7854,-1.0,0.7854,ASC-H
389,652,98.01,3.96,0.7854,-1.0,0.7854,ASC-H
389,653,96.77,4.2663,0.6681,0.767,0.6681,ASC-H
389,654,86.32,6.1474,0.287,0.6097,0.287,ASC-H
389,655,36.98,5.3668,0.1613,0.8073,0.1613,ASC-H
389,656,79.88,5.5494,0.326,0.5927,0.326,ASC-H
389,657,46.285,3.1212,0.597,0.5481,0.597,ASC-H
389,658,67.52,3.8451,0.5739,0.6249,0.5739,ASC-H
389,659,92.2,4.6105,0.5451,0.7134,0.5451,ASC-H
389,660,97.59,4.0531,0.7465,0.9529,0.7465,ASC-H
389,661,97.96,3.9766,0.7785,0.9894,0.7785,ASC-H
389,662,97.655,4.0307,0.7553,0.9387,0.7553,ASC-H
389,663,97.495,4.1073,0.7262,0.9391,0.7262,ASC-H
389,664,90.815,4.133,0.6681,0.2995,0.6681,ASC-H
389,665,53.21,4.0914,0.3995,0.6925,0.3995,ASC-H
389,666,91.56,4.8734,0.4845,0.5534,0.4845,ASC-H
389,667,97.87,4.0249,0.7592,0.3137,0.7592,ASC-H
389,668,96.72,4.656,0.5607,0.409,0.5607,ASC-H
389,669,97.92,4.0366,0.7552,0.9679,0.7552,ASC-H
389,670,95.135,4.6481,0.5533,0.362,0.5533,ASC-H
389,671,88.82,5.5879,0.3575,0.7161,0.3575,ASC-H
389,672,88.515,5.0564,0.4351,0.7726,0.4351,ASC-H
389,673,72.12,5.5562,0.2936,0.4617,0.2936,ASC-H
389,674,97.935,3.9507,0.7885,0.8739,0.7885,ASC-H
389,675,91.715,4.7447,0.512,0.7884,0.512,ASC-H
389,676,48.51,3.8734,0.4063,0.7067,0.4063,ASC-H
389,677,95.44,4.6837,0.5467,0.7409,0.5467,ASC-H
389,678,96.17,4.4843,0.601,0.7591,0.601,ASC-H
389,679,88.685,5.5835,0.3575,0.6924,0.3575,ASC-H
389,680,55.46,4.3825,0.3629,0.5499,0.3629,ASC-H
389,681,87.765,5.2435,0.4011,0.3354,0.4011,ASC-H
389,682,6.67,1.2491,0.5372,0.4656,0.5372,Negative for intraepithelial lesion
389,683,56.55,5.4371,0.2404,0.6563,0.2404,Negative for intraepithelial lesion
389,684,16.6,2.5465,0.3217,0.5753,0.3217,Negative for intraepithelial lesion
389,685,55.29,6.807,0.1499,0.4149,0.1499,Negative for intraepithelial lesion
389,686,61.795,6.1458,0.2056,0.4882,0.2056,Negative for intraepithelial lesion
389,687,74.795,4.7318,0.4198,0.7836,0.4198,Negative for intraepithelial lesion
389,688,51.09,4.0431,0.3928,0.8684,0.3928,Negative for intraepithelial lesion
389,689,82.55,4.8514,0.4408,0.7631,0.4408,Negative for intraepithelial lesion
389,690,69.12,5.5571,0.2813,0.5497,0.2813,Negative for intraepithelial lesion
389,691,55.92,7.8787,0.1132,0.4128,0.1132,Negative for intraepithelial lesion
389,692,56.58,6.7733,0.155,0.5332,0.155,Negative for intraepithelial lesion
389,693,42.67,6.249,0.1373,0.4883,0.1373,Negative for intraepithelial lesion
389,694,64.015,7.4185,0.1462,0.5174,0.1462,Negative for intraepithelial lesion
389,695,73.55,6.6033,0.212,0.8022,0.212,Negative for intraepithelial lesion
389,696,96.795,4.2384,0.6771,0.8258,0.6771,Negative for intraepithelial lesion
389,697,96.62,4.376,0.6341,0.9565,0.6341,Negative for intraepithelial lesion
389,698,82.985,4.1915,0.5936,0.6827,0.5936,Negative for intraepithelial lesion
389,699,80.165,4.4164,0.5165,0.7178,0.5165,Negative for intraepithelial lesion
389,700,98.0,3.9683,0.782,0.9934,0.782,Negative for intraepithelial lesion
389,701,98.01,3.96,0.7854,-1.0,0.7854,Negative for intraepithelial lesion
389,702,97.85,4.0331,0.7559,0.9654,0.7559,Negative for intraepithelial lesion
389,703,92.565,5.5524,0.3773,0.7712,0.3773,Negative for intraepithelial lesion
389,704,98.01,3.96,0.7854,-1.0,0.7854,Negative for intraepithelial lesion
389,705,98.01,3.96,0.7854,-1.0,0.7854,Negative for intraepithelial lesion
389,706,97.9,3.9966,0.7702,0.992,0.7702,Negative for intraepithelial lesion
389,707,97.725,4.1307,0.7197,0.9502,0.7197,Negative for intraepithelial lesion
389,708,97.395,4.1004,0.7279,0.6438,0.7279,Negative for intraepithelial lesion
389,709,97.94,3.9883,0.7737,0.9744,0.7737,Negative for intraepithelial lesion
389,710,84.15,3.68,0.7809,-1.0,0.7809,Negative for intraepithelial lesion
389,711,97.25,4.178,0.7001,0.799,0.7001,Negative for intraepithelial lesion
389,712,97.485,4.0556,0.7448,0.7484,0.7448,Negative for intraepithelial lesion
389,713,96.4,4.156,0.7014,0.5269,0.7014,Negative for intraepithelial lesion
389,714,97.61,4.018,0.7598,0.5502,0.7598,Negative for intraepithelial lesion
389,715,97.745,4.039,0.7529,0.9814,0.7529,Negative for intraepithelial lesion
389,716,97.76,4.0566,0.7465,0.9329,0.7465,Negative for intraepithelial lesion
389,717,85.415,3.9247,0.6968,0.6808,0.6968,Negative for intraepithelial lesion
389,718,97.75,4.1014,0.7302,0.9568,0.7302,Negative for intraepithelial lesion
388,719,77.4,4.0148,0.6034,0.6623,0.6034,ASC-H
388,720,92.1,4.8154,0.4991,0.6499,0.4991,ASC-H
388,721,85.555,4.8041,0.4658,0.842,0.4658,ASC-H
388,722,63.88,5.1165,0.3066,0.694,0.3066,ASC-H
388,723,18.435,1.9724,0.5955,0.5813,0.5955,Negative for intraepithelial lesion
388,724,47.605,3.5061,0.4866,0.8266,0.4866,Negative for intraepithelial lesion
388,725,62.305,4.3572,0.4124,0.8042,0.4124,Negative for intraepithelial lesion
388,726,90.675,5.1241,0.434,0.7335,0.434,Negative for intraepithelial lesion
388,727,96.47,4.3725,0.6341,0.945,0.6341,Negative for intraepithelial lesion
388,728,0.23,0.2049,0.6887,0.8339,0.6887,ASC-US
388,729,54.095,4.6766,0.3108,0.674,0.3108,Negative for intraepithelial lesion
388,730,92.695,4.7178,0.5233,0.5949,0.5233,ASC-H
388,731,43.965,4.4843,0.2747,0.4668,0.2747,ASC-H
388,732,61.845,4.0552,0.4726,0.6755,0.4726,ASC-H
388,733,26.005,3.8726,0.2179,0.5234,0.2179,ASC-H
388,734,77.68,5.2956,0.3481,0.7421,0.3481,ASC-H
388,735,51.73,4.3405,0.345,0.6025,0.345,ASC-H
388,736,84.44,4.9168,0.4389,0.4875,0.4389,Negative for intraepithelial lesion
388,737,63.75,6.0716,0.2173,0.512,0.2173,Negative for intraepithelial lesion
388,738,58.315,4.1358,0.4284,0.8544,0.4284,Negative for intraepithelial lesion
388,739,66.865,5.3181,0.2971,0.7489,0.2971,Negative for intraepithelial lesion
388,740,54.915,4.9961,0.2765,0.7808,0.2765,Negative for intraepithelial lesion
388,741,96.675,4.2136,0.6843,0.8286,0.6843,Negative for intraepithelial lesion
387,742,4.53,1.7168,0.1931,0.7697,0.1931,ASC-H
387,743,11.075,1.6447,0.5145,0.7889,0.5145,ASC-H
387,744,39.145,4.5029,0.2426,0.3727,0.2426,ASC-H
387,745,25.72,3.0494,0.3476,0.7004,0.3476,ASC-H
387,746,29.34,3.8488,0.2489,0.7034,0.2489,ASC-H
387,747,12.26,1.3905,0.7968,0.57,0.7968,ASC-H
387,748,41.235,3.9166,0.3378,0.6452,0.3378,ASC-H
387,749,48.595,5.3486,0.2135,0.3868,0.2135,ASC-H
387,750,40.375,4.7692,0.2231,0.6652,0.2231,ASC-H
387,751,23.995,3.6332,0.2284,0.585,0.2284,ASC-H
387,752,12.87,2.274,0.3128,0.9638,0.3128,ASC-H
387,753,12.57,1.6788,0.5604,0.6247,0.5604,ASC-H
387,754,14.365,2.2938,0.3431,0.5837,0.3431,ASC-H
387,755,39.84,4.4945,0.2478,0.7468,0.2478,ASC-H
387,756,19.755,1.9958,0.6232,0.6401,0.6232,ASC-H
387,757,24.83,2.4859,0.5049,0.5913,0.5049,ASC-H
387,758,44.4,4.7496,0.2473,0.8088,0.2473,ASC-US
387,759,33.52,5.207,0.1554,0.6306,0.1554,ASC-US
387,760,31.645,4.6458,0.1842,0.877,0.1842,ASC-US
387,761,46.58,5.0807,0.2268,0.5981,0.2268,ASC-US
387,762,41.1,5.4442,0.1743,0.6894,0.1743,ASC-US
387,763,27.25,2.8562,0.4198,0.7117,0.4198,ASC-H
387,764,4.075,1.7144,0.1742,0.6644,0.1742,Negative for intraepithelial lesion
387,765,8.32,1.452,0.4959,0.7821,0.4959,Negative for intraepithelial lesion
387,766,2.815,1.0833,0.3015,0.7916,0.3015,Negative for intraepithelial lesion
387,768,6.01,1.7354,0.2508,0.5915,0.2508,Negative for intraepithelial lesion
387,769,4.475,0.8136,0.8496,0.5473,0.8496,Negative for intraepithelial lesion
387,770,9.605,3.1546,0.1213,0.8019,0.1213,Negative for intraepithelial lesion
387,771,13.37,2.4597,0.2777,0.9122,0.2777,Negative for intraepithelial lesion
387,772,9.88,1.4871,0.5614,0.6775,0.5614,Negative for intraepithelial lesion
387,773,11.735,2.0724,0.3434,0.6102,0.3434,Negative for intraepithelial lesion
387,774,7.46,1.1574,0.6998,0.8257,0.6998,Negative for intraepithelial lesion
387,775,8.5,1.1574,0.7974,0.6558,0.7974,Negative for intraepithelial lesion
387,776,4.635,1.2301,0.3849,0.9613,0.3849,Negative for intraepithelial lesion
387,777,7.17,1.5243,0.3878,0.9546,0.3878,Negative for intraepithelial lesion
387,778,13.99,1.8802,0.4973,0.8415,0.4973,Negative for intraepithelial lesion
387,779,15.705,1.9992,0.4938,0.7897,0.4938,Negative for intraepithelial lesion
387,780,18.12,2.3134,0.4255,0.8646,0.4255,Negative for intraepithelial lesion
387,781,18.5,2.3382,0.4252,0.8729,0.4252,Negative for intraepithelial lesion
387,782,35.915,4.5955,0.2137,0.8203,0.2137,Negative for intraepithelial lesion
387,783,12.815,1.5695,0.6537,0.52,0.6537,Negative for intraepithelial lesion
387,784,16.825,3.6663,0.1573,0.8668,0.1573,Negative for intraepithelial lesion
387,785,3.67,0.7877,0.7433,0.7341,0.7433,Negative for intraepithelial lesion
387,786,19.845,3.6498,0.1872,0.5626,0.1872,Negative for intraepithelial lesion
387,787,7.34,2.2231,0.1866,0.7213,0.1866,Negative for intraepithelial lesion
387,788,18.59,4.4165,0.1198,0.6761,0.1198,Negative for intraepithelial lesion
387,789,16.415,2.5524,0.3166,0.8719,0.3166,Negative for intraepithelial lesion
387,790,8.47,1.4071,0.5376,0.5141,0.5376,Negative for intraepithelial lesion
387,791,2.88,0.6828,0.7762,0.5295,0.7762,Negative for intraepithelial lesion
387,792,16.345,2.9269,0.2398,0.8106,0.2398,Negative for intraepithelial lesion
387,793,11.37,1.3457,0.789,0.4024,0.789,Negative for intraepithelial lesion
387,794,6.63,1.7734,0.2649,0.6541,0.2649,Negative for intraepithelial lesion
387,795,11.075,1.8675,0.399,0.8509,0.399,Negative for intraepithelial lesion
387,796,17.81,4.0516,0.1363,0.8107,0.1363,Negative for intraepithelial lesion
387,797,6.75,1.7685,0.2712,0.81,0.2712,Negative for intraepithelial lesion
387,798,7.505,1.2315,0.6218,0.5538,0.6218,Negative for intraepithelial lesion
387,799,8.1,1.612,0.3917,0.5153,0.3917,Negative for intraepithelial lesion
387,800,4.4,1.2574,0.3497,0.7922,0.3497,Negative for intraepithelial lesion
387,801,8.1,2.0817,0.2349,0.8036,0.2349,ASC-US
387,802,15.065,1.9558,0.4949,0.3452,0.4949,ASC-US
387,803,19.03,2.6479,0.3411,0.6228,0.3411,ASC-US
386,804,12.03,2.0334,0.3656,0.7126,0.3656,ASC-H
386,805,36.785,3.7843,0.3228,0.7403,0.3228,ASC-H
